{0.003721,  0.148849,  50},
{0.016222,  0.250022,  50},
{0.041237,  0.500294,  50},
{0.078791,  0.751087,  50},
{0.128927,  1.002718,  50},
{0.191705,  1.255565,  50},
{0.267210,  1.510087,  50},
{0.355551,  1.766834,  50},
{0.456874,  2.026452,  50},
{0.571358,  2.289680,  50},
{0.699225,  2.557335,  50},
{0.840739,  2.830286,  50},
{0.996210,  3.109420,  50},
{1.165990,  3.395595,  50},
{1.350470,  3.689603,  50},
{1.550076,  3.992123,  50},
{1.765261,  4.303696,  50},
{1.996497,  4.624723,  50},
{2.244271,  4.955475,  50},
{2.509078,  5.296136,  50},
{2.791421,  5.646860,  50},
{3.091813,  6.007845,  50},
{3.410784,  6.379415,  50},
{3.745188,  6.688078,  50},
{4.087294,  6.842120,  50},
{4.428954,  6.833210,  50},
{4.762966,  6.680240,  50},
{5.085690,  6.454487,  50},
{5.396601,  6.218220,  50},
{5.695188,  5.971737,  50},
{5.980950,  5.715229,  50},
{6.253392,  5.448851,  50},
{6.512032,  5.172801,  50},
{6.756401,  4.887368,  50},
{6.986050,  4.592976,  50},
{7.200559,  4.290191,  50},
{7.399545,  3.979710,  50},
{7.582662,  3.662338,  50},
{7.749608,  3.338937,  50},
{7.900128,  3.010394,  50},
{8.034007,  2.677569,  50},
{8.151070,  2.341266,  50},
{8.251180,  2.002207,  50},
{8.334231,  1.661021,  50},
{8.400143,  1.318243,  50},
{8.448859,  0.974317,  50},
{8.480340,  0.629610,  50},
{8.495323,  0.299669,  50},
{8.498879,  0.071117,  50},
{8.498879,  0.000000,  50}
