0.002498, 0.099916, 50
0.015182, 0.253689, 50
0.040559, 0.507536, 50
0.078643, 0.761677, 50
0.129453, 1.016197, 50
0.193008, 1.271102, 50
0.269322, 1.526291, 50
0.358398, 1.781519, 50
0.460217, 2.036364, 50
0.574726, 2.290194, 50
0.701833, 2.542138, 50
0.841387, 2.791079, 50
0.993170, 3.035667, 50
1.156889, 3.274367, 50
1.332166, 3.505539, 50
1.518544, 3.727564, 50
1.715493, 3.938984, 50
1.922425, 4.138642, 50
2.138715, 4.325793, 50
2.363723, 4.500155, 50
2.596817, 4.661885, 50
2.837391, 4.811487, 50
3.084874, 4.949652, 50
3.338728, 5.077085, 50
3.598444, 5.194318, 50
3.863521, 5.301548, 50
4.133446, 5.398497, 50
4.407662, 5.484315, 50
4.685537, 5.557503, 50
4.966332, 5.615905, 50
5.249171, 5.656776, 50
5.533023, 5.677041, 50
5.816720, 5.673928, 50
6.099031, 5.646231, 50
6.378860, 5.596566, 50
6.655591, 5.534634, 50
6.929618, 5.480540, 50
7.202877, 5.465174, 50
7.477246, 5.487390, 50
7.767408, 5.803237, 50
8.087167, 6.395175, 50
8.390632, 6.069299, 50
8.675227, 5.691902, 50
8.940272, 5.300907, 50
9.185721, 4.908976, 50
9.412575, 4.537077, 50
9.623192, 4.212347, 50
9.821215, 3.960458, 50
10.010951, 3.794716, 50
10.196410, 3.709178, 50
10.380490, 3.681601, 50
10.564676, 3.683710, 50
10.749225, 3.690981, 50
10.933580, 3.687106, 50
11.116766, 3.663729, 50
11.297673, 3.618131, 50
11.475215, 3.550847, 50
11.648413, 3.463949, 50
11.816414, 3.360022, 50
11.978496, 3.241642, 50
12.134053, 3.111134, 50
12.282578, 2.970503, 50
12.423649, 2.821434, 50
12.556916, 2.665323, 50
12.682082, 2.503321, 50
12.798900, 2.336377, 50
12.907164, 2.165275, 50
13.006698, 1.990668, 50
13.097353, 1.813101, 50
13.179004, 1.633036, 50
13.251548, 1.450866, 50
13.314894, 1.266934, 50
13.368971, 1.081538, 50
13.413719, 0.894945, 50
13.449088, 0.707395, 50
13.475044, 0.519109, 50
13.491559, 0.330295, 50
13.499218, 0.153184, 50
13.500982, 0.035293, 50
13.500982, 0.000000, 50
