0.003676, 0.147059, 50
0.019306, 0.312597, 50
0.050558, 0.625043, 50
0.097418, 0.937185, 50
0.159861, 1.248868, 50
0.237858, 1.559932, 50
0.331368, 1.870213, 50
0.440345, 2.179542, 50
0.564733, 2.487745, 50
0.704465, 2.794642, 50
0.859467, 3.100050, 50
1.029656, 3.403780, 50
1.214939, 3.705646, 50
1.415212, 4.005458, 50
1.630363, 4.303031, 50
1.860272, 4.598183, 50
2.104809, 4.890736, 50
2.363835, 5.180522, 50
2.637204, 5.467376, 50
2.924761, 5.751142, 50
3.226344, 6.031668, 50
3.541785, 6.308807, 50
3.870905, 6.582409, 50
4.213521, 6.852321, 50
4.569440, 7.118383, 50
4.938462, 7.380423, 50
5.320374, 7.638254, 50
5.714958, 7.891675, 50
6.121982, 8.140471, 50
6.541203, 8.384427, 50
6.972370, 8.623336, 50
7.415221, 8.857033, 50
7.869493, 9.085433, 50
8.334923, 9.308593, 50
8.807772, 9.456980, 50
9.280958, 9.463725, 50
9.751074, 9.402322, 50
10.245030, 9.879121, 50
10.733998, 9.779351, 50
11.216080, 9.641647, 50
11.690455, 9.487498, 50
12.155914, 9.309174, 50
12.610789, 9.097515, 50
13.052903, 8.842281, 50
13.479607, 8.534079, 50
13.888101, 8.169871, 50
14.276330, 7.764587, 50
14.644711, 7.367621, 50
14.998155, 7.068874, 50
15.346415, 6.965200, 50
15.700997, 7.091646, 50
16.070547, 7.390995, 50
16.458687, 7.762809, 50
16.865046, 8.127169, 50
17.287299, 8.445052, 50
17.722649, 8.707010, 50
18.168527, 8.917554, 50
18.659715, 9.823769, 50
19.159715, 10.000000, 50
19.659715, 10.000000, 50
20.159715, 10.000000, 50
20.659715, 10.000000, 50
21.159715, 10.000000, 50
21.659715, 10.000000, 50
22.159715, 10.000000, 50
22.659715, 10.000000, 50
23.159715, 10.000000, 50
23.659715, 10.000000, 50
24.159715, 10.000000, 50
24.659715, 10.000000, 50
25.159715, 10.000000, 50
25.659715, 10.000000, 50
26.159715, 10.000000, 50
26.659715, 10.000000, 50
27.159715, 10.000000, 50
27.659715, 10.000000, 50
28.159715, 10.000000, 50
28.659715, 10.000000, 50
29.159715, 10.000000, 50
29.659715, 10.000000, 50
30.159715, 10.000000, 50
30.691925, 10.644204, 50
31.208194, 10.325368, 50
31.701377, 9.863656, 50
32.170400, 9.380457, 50
32.610349, 8.798987, 50
33.011534, 8.023697, 50
33.359435, 6.958025, 50
33.642388, 5.659051, 50
33.876885, 4.689957, 50
34.119242, 4.847138, 50
34.413877, 5.892688, 50
34.760075, 6.923960, 50
35.137150, 7.541502, 50
35.528130, 7.819599, 50
35.916913, 7.775662, 50
36.277641, 7.214573, 50
36.603550, 6.518180, 50
36.888736, 5.703712, 50
37.128582, 4.796921, 50
37.325174, 3.931847, 50
37.493350, 3.363518, 50
37.657115, 3.275286, 50
37.835033, 3.558372, 50
38.032242, 3.944176, 50
38.244899, 4.253132, 50
38.466633, 4.434689, 50
38.691669, 4.500721, 50
38.915559, 4.477790, 50
39.135049, 4.389809, 50
39.347780, 4.254617, 50
39.552014, 4.084688, 50
39.746442, 3.888548, 50
39.930041, 3.671977, 50
40.101985, 3.438883, 50
40.261581, 3.191915, 50
40.408224, 2.932879, 50
40.541377, 2.663046, 50
40.660545, 2.383369, 50
40.765278, 2.094653, 50
40.855162, 1.797677, 50
40.929826, 1.493289, 50
40.988949, 1.182461, 50
41.032266, 0.866325, 50
41.059574, 0.546167, 50
41.072000, 0.248526, 50
41.074795, 0.055899, 50
41.074795, 0.000000, 50
