0.003624, 0.144953, 50
0.021863, 0.364777, 50
0.058450, 0.731753, 50
0.113613, 1.103245, 50
0.187703, 1.481811, 50
0.281221, 1.870367, 50
0.394836, 2.272294, 50
0.529411, 2.691489, 50
0.686024, 3.132271, 50
0.865971, 3.598943, 50
1.070704, 4.094660, 50
1.301657, 4.619056, 50
1.559864, 5.164136, 50
1.845310, 5.708923, 50
2.156121, 6.216217, 50
2.488037, 6.638312, 50
2.834830, 6.935869, 50
3.189831, 7.100022, 50
3.547699, 7.157365, 50
3.905320, 7.152406, 50
4.261564, 7.124892, 50
4.616475, 7.098213, 50
4.970436, 7.079229, 50
5.323553, 7.062331, 50
5.675179, 7.032527, 50
6.074022, 7.976861, 50
6.489537, 8.310297, 50
6.895306, 8.115382, 50
7.289841, 7.890692, 50
7.665803, 7.519244, 50
8.008027, 6.844477, 50
8.303000, 5.899455, 50
8.548020, 4.900402, 50
8.752648, 4.092564, 50
8.937098, 3.689010, 50
9.122626, 3.710550, 50
9.320462, 3.956727, 50
9.531275, 4.216245, 50
9.750729, 4.389083, 50
9.976587, 4.517158, 50
10.199891, 4.466093, 50
10.419219, 4.386559, 50
10.633679, 4.289199, 50
10.842150, 4.169412, 50
11.043453, 4.026059, 50
11.236445, 3.859838, 50
11.420057, 3.672244, 50
11.593307, 3.465004, 50
11.755298, 3.239821, 50
11.905213, 2.998299, 50
12.042310, 2.741947, 50
12.165921, 2.472217, 50
12.275448, 2.190541, 50
12.370366, 1.898363, 50
12.450224, 1.597144, 50
12.514642, 1.288373, 50
12.563320, 0.973550, 50
12.596029, 0.654182, 50
12.612618, 0.331778, 50
12.616965, 0.086946, 50
12.617063, 0.001960, 50
12.617063, 0.000000, 50
