0.003721, 0.148849, 50
0.020990, 0.345374, 50
0.055515, 0.690498, 50
0.107270, 1.035098, 50
0.176213, 1.378859, 50
0.262283, 1.721400, 50
0.365396, 2.062263, 50
0.485441, 2.400898, 50
0.622274, 2.736658, 50
0.775714, 3.068804, 50
0.945540, 3.396521, 50
1.131487, 3.718942, 50
1.333246, 4.035180, 50
1.550465, 4.344379, 50
1.782753, 4.645751, 50
2.029683, 4.938618, 50
2.290805, 5.222440, 50
2.565646, 5.496818, 50
2.853720, 5.761481, 50
3.154533, 6.016244, 50
3.467580, 6.260952, 50
3.792350, 6.495401, 50
4.128313, 6.719265, 50
4.471172, 6.857178, 50
4.812459, 6.825727, 50
5.144121, 6.633238, 50
5.459789, 6.313362, 50
5.756973, 5.943681, 50
6.036198, 5.584513, 50
6.297977, 5.235566, 50
6.542809, 4.896652, 50
6.771190, 4.567616, 50
6.983603, 4.248263, 50
7.180518, 3.938302, 50
7.362384, 3.637308, 50
7.529620, 3.344715, 50
7.682611, 3.059821, 50
7.821702, 2.781822, 50
7.947194, 2.509851, 50
8.059345, 2.243021, 50
8.158369, 1.980471, 50
8.244439, 1.721396, 50
8.317692, 1.465074, 50
8.378236, 1.210873, 50
8.426149, 0.958262, 50
8.461489, 0.706797, 50
8.484294, 0.456109, 50
8.495141, 0.216923, 50
8.497714, 0.051464, 50
8.497714, 0.000000, 50
